,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
-,-,14,2018/11/6 14:20,021-931-GREEN 063-830-BANANA,10327,乗客アプリ（目的地から）,2322,153,10,2,,2018/11/6 14:33,2018/11/6 14:52,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 14:34,2018/11/6 14:35,2018/11/6 14:52,2018/11/6 14:53,,2018/11/6 14:20,0:18:42,0:37:24,,00,13,,,2018/11/6 14:20,2018/11/6 14:52,43410.597222222243410.6194444444,#N/A,,,
★,-,14,2018/11/6 14:26,071-099-ORANGE 071-102-ORANGE,10331,乗客アプリ（目的地から）,4746,901,6,2,,2018/11/6 14:32,2018/11/6 14:37,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/6 14:36,2018/11/6 14:36,2018/11/6 14:46,2018/11/6 14:46,2018/11/6 14:36,2018/11/6 14:36,0:04:36,0:09:12,,00,00,,,2018/11/6 14:26,2018/11/6 14:37,43410.601388888943410.6090277778,#N/A,,,
-,-,14,2018/11/6 14:27,167-364-CAKE,10333,乗客アプリWeb（簡単予約）,5287,373,2,2,,2018/11/6 14:34,2018/11/6 14:41,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 14:30,2018/11/6 14:30,2018/11/6 14:42,2018/11/6 14:42,,2018/11/6 14:27,0:06:50,0:13:40,,03,07,,,2018/11/6 14:27,2018/11/6 14:41,43410.602083333343410.6118055556,#N/A,,,
-,-,14,2018/11/6 14:27,166-808-agekke,10334,乗客アプリ（地図から）,2424,44,4,1,,2018/11/6 14:41,2018/11/6 14:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/6 14:46,2018/11/6 14:46,2018/11/6 15:04,2018/11/6 15:04,,2018/11/6 14:27,0:16:06,0:16:06,,00,13,,,2018/11/6 14:27,2018/11/6 14:57,43410.602083333343410.6229166667,否定的,,,
★,-,14,2018/11/6 14:28,052-769-STRAWBERRY,10335,乗客アプリ（地図から）,2927,558,5,1,,2018/11/6 14:32,2018/11/6 14:36,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/6 14:38,2018/11/6 14:38,2018/11/6 14:43,2018/11/6 14:43,2018/11/6 14:38,2018/11/6 14:38,0:04:12,0:04:12,,00,00,,,2018/11/6 14:28,2018/11/6 14:36,43410.602777777843410.6083333333,#N/A,,,
-,-,14,2018/11/6 14:28,166-795-agekke,10336,乗客アプリ（目的地から）,2589,46,7,1,,2018/11/6 14:41,2018/11/6 14:45,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/6 14:41,2018/11/6 14:41,2018/11/6 14:48,2018/11/6 14:49,,2018/11/6 14:28,0:03:48,0:03:48,,00,12,,,2018/11/6 14:28,2018/11/6 14:45,43410.602777777843410.6145833333,肯定的,,,
★,-,14,2018/11/6 14:32,022-125-GREEN,10337,まちかど端末（乗降ポイントから）,0,709,9,1,,2018/11/6 14:38,2018/11/6 14:45,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 14:42,2018/11/6 14:42,2018/11/6 14:52,2018/11/6 14:52,2018/11/6 14:42,2018/11/6 14:42,0:06:35,0:06:35,,00,00,,,2018/11/6 14:32,2018/11/6 14:45,43410.605555555643410.6145833333,#N/A,,,
-,-,14,2018/11/6 14:34,031-828-YELLOW,10338,まちかど端末（乗降ポイントから）,0,824,10,1,,2018/11/6 14:37,2018/11/6 14:50,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 14:38,2018/11/6 14:38,2018/11/6 14:56,2018/11/6 14:56,,2018/11/6 14:34,0:13:00,0:13:00,,00,02,,,2018/11/6 14:34,2018/11/6 14:50,43410.606944444443410.6180555556,#N/A,,,
-,-,14,2018/11/6 14:36,023-354-GREEN 023-355-GREEN 023-518-GREEN 028-424-GREEN,10339,乗客アプリ（目的地から）,5285,632,5,4,,2018/11/6 14:47,2018/11/6 14:59,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 14:52,2018/11/6 14:52,2018/11/6 15:15,2018/11/6 15:15,,2018/11/6 14:36,0:12:23,0:49:32,,00,10,,,2018/11/6 14:36,2018/11/6 14:59,43410.608333333343410.6243055556,#N/A,,,
★,-,14,2018/11/6 14:37,106-110-SNOW,10340,乗客アプリ（地図から）,4777,813,6,1,,2018/11/6 14:46,2018/11/6 14:52,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 14:47,2018/11/6 14:47,2018/11/6 14:56,2018/11/6 14:56,2018/11/6 14:47,2018/11/6 14:47,0:05:26,0:05:26,,00,00,,,2018/11/6 14:37,2018/11/6 14:52,43410.609027777843410.6194444444,肯定的,,,
-,-,14,2018/11/6 14:38,166-807-agekke,10341,まちかど端末（乗降ポイントから）,0,191,7,1,,2018/11/6 14:41,2018/11/6 14:45,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/6 14:41,2018/11/6 14:41,2018/11/6 14:49,2018/11/6 14:49,,2018/11/6 14:38,0:03:31,0:03:31,,00,02,,,2018/11/6 14:38,2018/11/6 14:45,43410.609722222243410.6145833333,#N/A,,,
-,-,14,2018/11/6 14:39,111-375-SUN,10343,乗客アプリ（目的地から）,1075,121,9,1,,2018/11/6 14:45,2018/11/6 14:49,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 14:48,2018/11/6 14:48,2018/11/6 14:59,2018/11/6 14:59,,2018/11/6 14:39,0:04:15,0:04:15,,00,06,,,2018/11/6 14:39,2018/11/6 14:49,43410.610416666743410.6173611111,#N/A,,,
★,-,14,2018/11/6 14:42,020-899-GREEN 020-897-GREEN 020-898-GREEN,10344,まちかど端末（店舗から）,0,819,10,3,,2018/11/6 14:48,2018/11/6 14:55,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 14:51,2018/11/6 14:51,2018/11/6 15:07,2018/11/6 15:07,2018/11/6 14:51,2018/11/6 14:51,0:06:45,0:20:15,,00,00,,,2018/11/6 14:42,2018/11/6 14:55,43410.612543410.6215277778,#N/A,,,
-,-,14,2018/11/6 14:46,166-795-agekke,10345,乗客アプリ（目的地から）,2589,992,7,1,,2018/11/6 14:48,2018/11/6 14:55,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/6 14:54,2018/11/6 14:54,2018/11/6 15:02,2018/11/6 15:02,,2018/11/6 14:46,0:06:14,0:06:14,,00,02,,,2018/11/6 14:46,2018/11/6 14:55,43410.615277777843410.6215277778,#N/A,,,
★,-,14,2018/11/6 14:46,066-883-BANANA,10346,乗客アプリ（目的地から）,3765,133,4,1,,2018/11/6 14:55,2018/11/6 15:07,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/11/6 14:56,2018/11/6 14:56,2018/11/6 15:10,2018/11/6 15:10,2018/11/6 14:56,2018/11/6 14:56,0:11:46,0:11:46,,00,00,,,2018/11/6 14:46,2018/11/6 15:07,43410.615277777843410.6298611111,#N/A,,,
-,-,14,2018/11/6 14:48,063-129-BANANA,10349,乗客アプリ（地図から）,5275,86,1,1,,2018/11/6 14:55,2018/11/6 15:09,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 14:56,2018/11/6 14:57,2018/11/6 15:14,2018/11/6 15:16,,2018/11/6 14:48,0:14:01,0:14:01,,00,07,,,2018/11/6 14:48,2018/11/6 15:09,43410.616666666743410.63125,肯定的,,,
-,-,14,2018/11/6 14:48,054-404-STRAWBERRY 054-401-STRAWBERRY,10350,乗客アプリ（地図から）,1158,940,9,2,,2018/11/6 14:54,2018/11/6 14:58,35.453715 139.638133,横浜ワールドポーターズ,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/6 14:58,2018/11/6 14:58,2018/11/6 15:05,2018/11/6 15:05,,2018/11/6 14:48,0:03:25,0:06:50,,00,06,,,2018/11/6 14:48,2018/11/6 14:58,43410.616666666743410.6236111111,#N/A,,,
-,-,14,2018/11/6 14:48,109-594-SNOW,10351,乗客アプリ（目的地から）,5299,897,6,1,,2018/11/6 14:57,2018/11/6 15:02,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 15:06,2018/11/6 15:06,2018/11/6 15:14,2018/11/6 15:14,,2018/11/6 14:48,0:04:19,0:04:19,,00,09,,,2018/11/6 14:48,2018/11/6 15:02,43410.616666666743410.6263888889,#N/A,,,
★,-,14,2018/11/6 14:48,105-161-SNOW,10352,乗客アプリ（簡単予約）,5288,587,8,1,,2018/11/6 14:58,2018/11/6 15:15,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/6 15:01,2018/11/6 15:02,2018/11/6 15:14,2018/11/6 15:25,2018/11/6 14:58,2018/11/6 14:58,0:17:01,0:17:01,,00,00,,,2018/11/6 14:48,2018/11/6 15:15,43410.616666666743410.6354166667,#N/A,,,
-,-,14,2018/11/6 14:51,166-803-agekke,10354,まちかど端末（乗降ポイントから）,0,172,10,1,,2018/11/6 14:57,2018/11/6 14:59,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 15:02,2018/11/6 15:02,2018/11/6 15:13,2018/11/6 15:13,,2018/11/6 14:51,0:02:01,0:02:01,,00,05,,,2018/11/6 14:51,2018/11/6 14:59,43410.6187543410.6243055556,#N/A,,,
-,-,14,2018/11/6 14:54,006-650-BLUE,10355,乗客アプリ（目的地から）,5292,365,9,1,,2018/11/6 15:10,2018/11/6 15:17,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 15:13,2018/11/6 15:13,2018/11/6 15:25,2018/11/6 15:26,,2018/11/6 14:54,0:07:00,0:07:00,,00,16,,,2018/11/6 14:54,2018/11/6 15:17,43410.620833333343410.6368055556,肯定的,,,
-,-,14,2018/11/6 14:54,006-649-BLUE,10356,乗客アプリ（目的地から）,5293,369,9,1,,2018/11/6 15:11,2018/11/6 15:17,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 15:13,2018/11/6 15:13,2018/11/6 15:25,2018/11/6 15:25,,2018/11/6 14:54,0:06:40,0:06:40,,00,16,,,2018/11/6 14:54,2018/11/6 15:17,43410.620833333343410.6368055556,時刻かぶり,,,
-,-,14,2018/11/6 14:54,167-367-CAKE,10357,乗客アプリWeb（目的地から）,5300,62,5,1,,2018/11/6 15:04,2018/11/6 15:12,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 15:10,2018/11/6 15:10,2018/11/6 15:22,2018/11/6 15:22,,2018/11/6 14:54,0:07:42,0:07:42,,00,10,,,2018/11/6 14:54,2018/11/6 15:12,43410.620833333343410.6333333333,#N/A,,,
-,-,14,2018/11/6 14:54,022-126-GREEN,10358,まちかど端末（店舗から）,0,985,1,1,,2018/11/6 15:04,2018/11/6 15:21,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 15:08,2018/11/6 15:08,2018/11/6 15:25,2018/11/6 15:25,,2018/11/6 14:54,0:16:31,0:16:31,,00,10,,,2018/11/6 14:54,2018/11/6 15:21,43410.620833333343410.6395833333,#N/A,,,
-,-,14,2018/11/6 14:55,025-645-GREEN,10359,乗客アプリ（地図から）,5276,807,8,1,,2018/11/6 14:59,2018/11/6 15:08,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 15:07,2018/11/6 15:07,2018/11/6 15:12,2018/11/6 15:12,,2018/11/6 14:55,0:09:20,0:09:20,,00,04,,,2018/11/6 14:55,2018/11/6 15:08,43410.621527777843410.6305555556,#N/A,,,
-,-,14,2018/11/6 14:59,022-127-GREEN,10362,まちかど端末（店舗から）,0,461,7,1,,2018/11/6 15:01,2018/11/6 15:07,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/6 15:01,2018/11/6 15:01,2018/11/6 15:14,2018/11/6 15:14,,2018/11/6 14:59,0:05:40,0:05:40,,00,02,,,2018/11/6 14:59,2018/11/6 15:07,43410.624305555643410.6298611111,#N/A,,,
-,☆,14,2018/11/6 14:02,026-881-GREEN,10314,まちかど端末（店舗から）,0,658,5,1,2018/11/6 14:11,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 14:05,,2018/11/6 14:12,,,2018/11/6 14:02,0:00:00,0:00:00,,00,08,,,2018/11/6 14:02,1900/1/0 0:00,43410.58472222220,#N/A,,,
★,☆,14,2018/11/6 14:12,111-250-SUN,10322,乗客アプリ（目的地から）,5289,90,6,1,2018/11/6 14:14,,,35.453715 139.638133,横浜ワールドポーターズ,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/6 14:24,,2018/11/6 14:41,,2018/11/6 14:24,2018/11/6 14:24,0:00:00,0:00:00,,00,00,,,2018/11/6 14:12,1900/1/0 0:00,43410.59166666670,#N/A,,,
-,☆,14,2018/11/6 14:19,021-931-GREEN 063-830-BANANA,10326,乗客アプリ（目的地から）,2322,305,10,2,2018/11/6 14:19,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 14:33,,2018/11/6 14:51,,,2018/11/6 14:19,0:00:00,0:00:00,,00,13,,,2018/11/6 14:19,1900/1/0 0:00,43410.59652777780,#N/A,,,
-,☆,14,2018/11/6 14:24,071-099-ORANGE 071-102-ORANGE,10330,乗客アプリ（目的地から）,4746,684,6,2,2018/11/6 14:26,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/6 14:29,,2018/11/6 14:39,,,2018/11/6 14:24,0:00:00,0:00:00,,00,04,,,2018/11/6 14:24,1900/1/0 0:00,43410.60,#N/A,,,
-,☆,14,2018/11/6 14:26,052-769-STRAWBERRY,10332,乗客アプリ（地図から）,2927,75,7,1,2018/11/6 14:27,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/6 14:32,,2018/11/6 14:38,,,2018/11/6 14:26,0:00:00,0:00:00,,00,05,,,2018/11/6 14:26,1900/1/0 0:00,43410.60138888890,#N/A,,,
-,☆,14,2018/11/6 14:38,064-439-BANANA 064-440-BANANA 064-438-BANANA,10342,まちかど端末（店舗から）,0,869,8,3,2018/11/6 14:39,,,35.448676 139.635696,横浜平和プラザホテル,35.445857 139.647636,ホテルモントレ横浜,2018/11/6 14:49,,2018/11/6 15:00,,,2018/11/6 14:38,0:00:00,0:00:00,,00,11,,,2018/11/6 14:38,1900/1/0 0:00,43410.60972222220,#N/A,,,
-,☆,14,2018/11/6 14:46,003-375-BLUE,10347,乗客アプリ（目的地から）,5298,995,8,1,2018/11/6 14:47,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 14:48,,2018/11/6 14:57,,,2018/11/6 14:46,0:00:00,0:00:00,,00,01,,,2018/11/6 14:46,1900/1/0 0:00,43410.61527777780,#N/A,,,
-,☆,14,2018/11/6 14:47,028-359-GREEN,10348,まちかど端末（店舗から）,0,634,8,1,2018/11/6 14:48,,,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/6 14:55,,2018/11/6 15:07,,,2018/11/6 14:47,0:00:00,0:00:00,,00,08,,,2018/11/6 14:47,1900/1/0 0:00,43410.61597222220,#N/A,,,
-,☆,14,2018/11/6 14:49,022-375-GREEN,10353,まちかど端末（店舗から）,0,127,7,1,2018/11/6 14:56,,,35.447541 139.644914,シルク博物館,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/6 15:11,,2018/11/6 15:22,,,2018/11/6 14:49,0:00:00,0:00:00,,00,21,,,2018/11/6 14:49,1900/1/0 0:00,43410.61736111110,#N/A,,,
-,☆,14,2018/11/6 14:58,071-781-ORANGE,10360,乗客アプリ（地図から）,2171,830,7,1,2018/11/6 14:59,,,35.443704 139.651332,ホテルメルパルク横浜,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 15:12,,2018/11/6 15:33,,,2018/11/6 14:58,0:00:00,0:00:00,,00,13,,,2018/11/6 14:58,1900/1/0 0:00,43410.62361111110,#N/A,,,
-,☆,14,2018/11/6 14:58,166-808-agekke,10361,乗客アプリ（地図から）,2424,414,10,1,2018/11/6 15:01,,,35.443659 139.650847,横浜マリンタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/6 15:20,,2018/11/6 15:25,,,2018/11/6 14:58,0:00:00,0:00:00,,00,21,,,2018/11/6 14:58,1900/1/0 0:00,43410.62361111110,#N/A,,,
-,-,15,2018/11/6 15:03,023-244-GREEN,10363,乗客アプリ（簡単予約）,4026,519,6,1,,2018/11/6 15:08,2018/11/6 15:12,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/6 15:09,2018/11/6 15:09,2018/11/6 15:21,2018/11/6 15:21,,2018/11/6 15:03,0:03:14,0:03:14,214,00,05,03,03,2018/11/6 15:03,2018/11/6 15:12,43410.627083333343410.6333333333,肯定的,,,
-,-,15,2018/11/6 15:03,166-795-agekke,10364,乗客アプリ（目的地から）,2589,960,10,1,,2018/11/6 15:11,2018/11/6 15:17,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 15:14,2018/11/6 15:14,2018/11/6 15:20,2018/11/6 15:20,,2018/11/6 15:03,0:05:29,0:05:29,,00,08,,,2018/11/6 15:03,2018/11/6 15:17,43410.627083333343410.6368055556,#N/A,,,
-,-,15,2018/11/6 15:05,071-781-ORANGE,10366,乗客アプリ（地図から）,2171,533,7,1,,2018/11/6 15:09,2018/11/6 15:16,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 15:14,2018/11/6 15:14,2018/11/6 15:33,2018/11/6 15:33,,2018/11/6 15:05,0:07:11,0:07:11,,00,03,,,2018/11/6 15:05,2018/11/6 15:16,43410.628472222243410.6361111111,#N/A,,,
★,-,15,2018/11/6 15:09,071-099-ORANGE 071-102-ORANGE,10367,乗客アプリ（目的地から）,4746,105,1,2,,2018/11/6 15:16,2018/11/6 15:21,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 15:19,2018/11/6 15:19,2018/11/6 15:29,2018/11/6 15:29,2018/11/6 15:19,2018/11/6 15:19,0:04:51,0:09:42,,00,00,,,2018/11/6 15:09,2018/11/6 15:21,43410.6312543410.6395833333,#N/A,,,
-,-,15,2018/11/6 15:18,023-244-GREEN,10369,乗客アプリ（簡単予約）,4026,189,7,1,,2018/11/6 15:21,2018/11/6 15:26,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/6 15:23,2018/11/6 15:23,2018/11/6 15:36,2018/11/6 15:36,,2018/11/6 15:18,0:05:08,0:05:08,,00,02,,,2018/11/6 15:18,2018/11/6 15:26,43410.637543410.6430555556,肯定的,,,
★,-,15,2018/11/6 15:20,015-225-RED,10371,乗客アプリ（目的地から）,3401,820,2,1,,2018/11/6 15:28,2018/11/6 15:37,35.441441 139.648505,横浜中華街朱雀門,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/6 15:30,2018/11/6 15:30,2018/11/6 15:44,2018/11/6 15:44,2018/11/6 15:30,2018/11/6 15:30,0:08:47,0:08:47,,00,00,,,2018/11/6 15:20,2018/11/6 15:37,43410.638888888943410.6506944444,#N/A,,,
★,-,15,2018/11/6 15:22,026-867-GREEN 026-868-GREEN,10372,乗客アプリ（地図から）,4261,775,1,2,,2018/11/6 15:30,2018/11/6 15:41,35.450447 139.635947,みなとみらい線　馬車道駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/6 15:32,2018/11/6 15:32,2018/11/6 15:45,2018/11/6 15:46,2018/11/6 15:32,2018/11/6 15:32,0:11:04,0:22:08,,00,00,,,2018/11/6 15:22,2018/11/6 15:41,43410.640277777843410.6534722222,#N/A,,,
-,-,15,2018/11/6 15:22,003-375-BLUE,10373,乗客アプリ（簡単予約）,5298,175,8,1,,2018/11/6 15:25,2018/11/6 15:31,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 15:24,2018/11/6 15:24,2018/11/6 15:33,2018/11/6 15:33,,2018/11/6 15:22,0:05:34,0:05:34,,01,03,,,2018/11/6 15:22,2018/11/6 15:31,43410.640277777843410.6465277778,#N/A,,,
★,-,15,2018/11/6 15:23,028-296-GREEN,10375,乗客アプリ（地図から）,5250,851,1,1,,2018/11/6 15:30,2018/11/6 15:46,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/6 15:33,2018/11/6 15:33,2018/11/6 15:51,2018/11/6 15:51,2018/11/6 15:33,2018/11/6 15:33,0:16:32,0:16:32,,00,00,,,2018/11/6 15:23,2018/11/6 15:46,43410.640972222243410.6569444444,#N/A,,,
-,-,15,2018/11/6 15:23,028-343-GREEN,10376,まちかど端末（店舗から）,0,767,6,1,,2018/11/6 15:27,2018/11/6 15:37,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/6 15:28,2018/11/6 15:28,2018/11/6 15:40,2018/11/6 15:40,,2018/11/6 15:23,0:10:04,0:10:04,,00,03,,,2018/11/6 15:23,2018/11/6 15:37,43410.640972222243410.6506944444,#N/A,,,
-,-,15,2018/11/6 15:28,114-889-SUN,10377,乗客アプリ（地図から）,3162,165,6,1,,2018/11/6 15:31,2018/11/6 15:41,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/11/6 15:31,2018/11/6 15:31,2018/11/6 15:44,2018/11/6 15:44,,2018/11/6 15:28,0:09:40,0:09:40,,00,03,,,2018/11/6 15:28,2018/11/6 15:41,43410.644444444443410.6534722222,#N/A,,,
★,-,15,2018/11/6 15:28,020-864-GREEN 020-896-GREEN 020-866-GREEN 020-903-GREEN,10378,まちかど端末（乗降ポイントから）,0,10,7,4,,2018/11/6 15:39,2018/11/6 15:46,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/6 15:38,2018/11/6 15:38,2018/11/6 15:47,2018/11/6 15:47,2018/11/6 15:38,2018/11/6 15:38,0:06:37,0:26:28,,01,01,,,2018/11/6 15:28,2018/11/6 15:46,43410.644444444443410.6569444444,#N/A,,,
-,-,15,2018/11/6 15:32,166-795-agekke,10380,乗客アプリ（地図から）,2589,907,8,1,,2018/11/6 15:40,2018/11/6 15:47,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/6 15:38,2018/11/6 15:38,2018/11/6 15:50,2018/11/6 15:50,,2018/11/6 15:32,0:06:51,0:06:51,,02,08,,,2018/11/6 15:32,2018/11/6 15:47,43410.647222222243410.6576388889,#N/A,,,
-,-,15,2018/11/6 15:35,021-297-GREEN 109-594-SNOW,10381,乗客アプリ（地図から）,5299,804,9,2,,2018/11/6 15:36,2018/11/6 15:39,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/11/6 15:36,2018/11/6 15:36,2018/11/6 15:48,2018/11/6 15:48,,2018/11/6 15:35,0:02:29,0:04:58,,00,01,,,2018/11/6 15:35,2018/11/6 15:39,43410.649305555643410.6520833333,#N/A,,,
★,-,15,2018/11/6 15:40,063-065-BANANA 063-066-BANANA,10382,乗客アプリ（目的地から）,5311,525,3,2,,2018/11/6 15:46,2018/11/6 15:55,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/6 15:50,2018/11/6 15:50,2018/11/6 16:07,2018/11/6 16:07,2018/11/6 15:50,2018/11/6 15:50,0:08:49,0:17:38,,00,00,,,2018/11/6 15:40,2018/11/6 15:55,43410.652777777843410.6631944444,#N/A,,,
★,-,15,2018/11/6 15:43,007-720-BLUE,10383,乗客アプリ（地図から）,2891,913,2,1,,2018/11/6 15:48,2018/11/6 15:54,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445783 139.642958,横浜情報文化センター,2018/11/6 15:53,2018/11/6 15:53,2018/11/6 16:02,2018/11/6 16:02,2018/11/6 15:53,2018/11/6 15:53,0:06:49,0:06:49,,00,00,,,2018/11/6 15:43,2018/11/6 15:54,43410.654861111143410.6625,肯定的,,,
-,-,15,2018/11/6 15:45,025-645-GREEN,10384,乗客アプリ（地図から）,5276,93,4,1,,2018/11/6 15:49,2018/11/6 15:54,35.441441 139.648505,横浜中華街朱雀門,35.445783 139.642958,横浜情報文化センター,2018/11/6 15:49,2018/11/6 15:49,2018/11/6 15:56,2018/11/6 15:56,,2018/11/6 15:45,0:04:45,0:04:45,,00,04,,,2018/11/6 15:45,2018/11/6 15:54,43410.6562543410.6625,#N/A,,,
-,-,15,2018/11/6 15:47,109-600-SNOW,10385,乗客アプリ（地図から）,4730,160,9,1,,2018/11/6 15:52,2018/11/6 16:01,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/6 15:57,2018/11/6 15:57,2018/11/6 16:10,2018/11/6 16:10,,2018/11/6 15:47,0:09:33,0:09:33,,00,05,,,2018/11/6 15:47,2018/11/6 16:01,43410.657638888943410.6673611111,#N/A,,,
-,-,15,2018/11/6 15:48,024-715-GREEN,10386,まちかど端末（乗降ポイントから）,0,476,1,1,,2018/11/6 15:53,2018/11/6 15:59,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/6 15:54,2018/11/6 15:54,2018/11/6 16:06,2018/11/6 16:06,,2018/11/6 15:48,0:06:23,0:06:23,,00,04,,,2018/11/6 15:48,2018/11/6 15:59,43410.658333333343410.6659722222,#N/A,,,
