,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,日時,降車時間,合成キー,評価,,,,
-,-,12,2018/10/29 12:45,7239,まちかど設置端末（地図から）,0,324,3,1,,2018/10/29 12:54,2018/10/29 13:02,35.450447 139.635947,みなとみらい線　馬車道駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/29 12:52,2018/10/29 12:52,2018/10/29 13:10,2018/10/29 13:10,,2018/10/29 12:45,0:08:34,0:08:34,,02,09,,,2018/10/29 12:45,2018/10/29 13:02,43402.5312543402.5430555556,#N/A,,,,
-,-,12,2018/10/29 12:46,7240,乗客アプリ（地図から）,4302,1084,9,1,,2018/10/29 12:48,2018/10/29 12:57,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/29 12:50,2018/10/29 12:50,2018/10/29 13:02,2018/10/29 13:02,,2018/10/29 12:46,0:08:41,0:08:41,,00,01,,,2018/10/29 12:46,2018/10/29 12:57,43402.531944444443402.5395833333,肯定的,,,,
-,-,12,2018/10/29 12:46,7241,乗客アプリ（目的地から）,3587,989,8,1,,2018/10/29 12:49,2018/10/29 12:58,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/29 12:50,2018/10/29 12:50,2018/10/29 13:04,2018/10/29 13:08,,2018/10/29 12:46,0:08:39,0:08:39,,00,02,,,2018/10/29 12:46,2018/10/29 12:58,43402.531944444443402.5402777778,#N/A,,,,
-,-,12,2018/10/29 12:49,7242,乗客アプリ（目的地から）,2314,442,8,1,,2018/10/29 13:07,2018/10/29 13:14,35.448676 139.635696,横浜平和プラザホテル,35.447541 139.644914,シルク博物館,2018/10/29 12:55,2018/10/29 12:55,2018/10/29 13:02,2018/10/29 13:02,,2018/10/29 12:49,0:07:32,0:07:32,,12,17,,,2018/10/29 12:49,2018/10/29 13:14,43402.534027777843402.5513888889,#N/A,,,,
★,-,12,2018/10/29 12:51,7243,乗客アプリ（簡単予約）,2161,897,4,1,,2018/10/29 13:58,2018/10/29 14:07,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/29 13:51,2018/10/29 13:59,2018/10/29 14:01,2018/10/29 14:11,2018/10/29 13:51,2018/10/29 13:51,0:09:08,0:09:08,,07,07,,,2018/10/29 12:51,2018/10/29 14:07,43402.535416666743402.5881944444,#N/A,,,,
-,-,12,2018/10/29 12:54,7245,乗客アプリ（地図から）,2438,524,1,1,,2018/10/29 12:57,2018/10/29 13:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/29 12:57,2018/10/29 12:57,2018/10/29 13:15,2018/10/29 13:15,,2018/10/29 12:54,0:10:14,0:10:14,,00,02,,,2018/10/29 12:54,2018/10/29 13:07,43402.537543402.5465277778,肯定的,,,,
-,☆,12,2018/10/29 12:00,7226,乗客アプリ（地図から）,2438,1076,5,1,2018/10/29 12:02,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/29 12:02,,2018/10/29 12:19,,,2018/10/29 12:00,0:00:00,0:00:00,,00,02,,,2018/10/29 12:00,1900/1/0 0:00,43402.50,#N/A,,,,
-,☆,12,2018/10/29 12:08,7228,乗客アプリ（目的地から）,2314,1092,1,1,2018/10/29 12:27,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.447541 139.644914,シルク博物館,2018/10/29 12:19,,2018/10/29 12:26,,,2018/10/29 12:08,0:00:00,0:00:00,,00,18,,,2018/10/29 12:08,1900/1/0 0:00,43402.50555555560,#N/A,,,,
-,☆,12,2018/10/29 12:15,7231,乗客アプリ（地図から）,2092,645,7,1,2018/10/29 12:17,,,35.445857 139.647636,ホテルモントレ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/10/29 12:16,,2018/10/29 12:27,,,2018/10/29 12:15,0:00:00,0:00:00,,00,02,,,2018/10/29 12:15,1900/1/0 0:00,43402.51041666670,#N/A,,,,
-,-,13,2018/10/29 13:04,7246,まちかど設置端末（地図から）,0,1134,10,1,,2018/10/29 13:07,2018/10/29 13:15,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/29 13:08,2018/10/29 13:08,2018/10/29 13:23,2018/10/29 13:23,,2018/10/29 13:04,0:07:53,0:07:53,289,00,03,04,04,2018/10/29 13:04,2018/10/29 13:15,43402.544444444443402.5520833333,#N/A,,,,
-,-,13,2018/10/29 13:09,7247,乗客アプリ（地図から）,3738,666,1,1,,2018/10/29 13:12,2018/10/29 13:25,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/29 13:13,2018/10/29 13:13,2018/10/29 13:29,2018/10/29 13:29,,2018/10/29 13:09,0:12:26,0:12:26,,00,02,,,2018/10/29 13:09,2018/10/29 13:25,43402.547916666743402.5590277778,#N/A,,,,
-,-,13,2018/10/29 13:14,7248,まちかど設置端末（地図から）,0,1039,2,1,,2018/10/29 13:21,2018/10/29 13:44,35.443073 139.651914,横浜人形の家,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/29 13:24,2018/10/29 13:24,2018/10/29 13:40,2018/10/29 13:50,,2018/10/29 13:14,0:22:24,0:22:24,,00,06,,,2018/10/29 13:14,2018/10/29 13:44,43402.551388888943402.5722222222,#N/A,,,,
-,-,13,2018/10/29 13:21,7250,乗客アプリ（地図から）,3731,1093,2,1,,2018/10/29 13:28,2018/10/29 13:39,35.441441 139.648505,横浜中華街朱雀門,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/29 13:29,2018/10/29 13:29,2018/10/29 13:43,2018/10/29 13:46,,2018/10/29 13:21,0:10:33,0:10:33,,00,07,,,2018/10/29 13:21,2018/10/29 13:39,43402.5562543402.56875,#N/A,,,,
-,-,13,2018/10/29 13:23,7251,まちかど設置端末（店舗から）,0,1043,10,1,,2018/10/29 13:28,2018/10/29 13:33,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 13:24,2018/10/29 13:24,2018/10/29 13:35,2018/10/29 13:35,,2018/10/29 13:23,0:05:32,0:05:32,,03,05,,,2018/10/29 13:23,2018/10/29 13:33,43402.557638888943402.5645833333,#N/A,,,,
-,-,13,2018/10/29 13:24,7252,まちかど設置端末（店舗から）,0,549,3,1,,2018/10/29 13:33,2018/10/29 13:50,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/10/29 13:34,2018/10/29 13:34,2018/10/29 13:47,2018/10/29 13:52,,2018/10/29 13:24,0:16:57,0:16:57,,00,09,,,2018/10/29 13:24,2018/10/29 13:50,43402.558333333343402.5763888889,#N/A,,,,
-,-,13,2018/10/29 13:25,7253,乗客アプリ（目的地から）,985,963,2,1,,2018/10/29 13:32,2018/10/29 13:50,35.443659 139.650847,横浜マリンタワー,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/29 13:33,2018/10/29 13:33,2018/10/29 14:06,2018/10/29 14:08,,2018/10/29 13:25,0:18:06,0:18:06,,00,07,,,2018/10/29 13:25,2018/10/29 13:50,43402.559027777843402.5763888889,#N/A,,,,
-,-,13,2018/10/29 13:29,7254,乗客アプリ（目的地から）,2314,381,1,1,,2018/10/29 13:34,2018/10/29 14:03,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/29 13:32,2018/10/29 13:32,2018/10/29 13:51,2018/10/29 14:00,,2018/10/29 13:29,0:29:27,0:29:27,,01,04,,,2018/10/29 13:29,2018/10/29 14:03,43402.561805555643402.5854166667,#N/A,,,,
-,-,13,2018/10/29 13:29,7255,乗客アプリ（簡単予約）,3099,827,3,1,,2018/10/29 13:32,2018/10/29 13:42,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/29 13:31,2018/10/29 13:31,2018/10/29 13:45,2018/10/29 13:45,,2018/10/29 13:29,0:10:13,0:10:13,,00,02,,,2018/10/29 13:29,2018/10/29 13:42,43402.561805555643402.5708333333,#N/A,,,,
★,-,13,2018/10/29 13:32,7256,乗客アプリ（簡単予約）,4026,1155,2,1,,2018/10/29 14:30,2018/10/29 14:34,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/29 14:32,2018/10/29 14:32,2018/10/29 14:44,2018/10/29 14:44,2018/10/29 14:32,2018/10/29 14:32,0:04:12,0:04:12,,00,00,,,2018/10/29 13:32,2018/10/29 14:34,43402.563888888943402.6069444444,肯定的,,,,
-,-,13,2018/10/29 13:34,7257,まちかど設置端末（地図から）,0,438,1,1,,2018/10/29 13:46,2018/10/29 14:05,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/29 13:40,2018/10/29 13:44,2018/10/29 14:02,2018/10/29 14:10,,2018/10/29 13:34,0:19:40,0:19:40,,05,12,,,2018/10/29 13:34,2018/10/29 14:05,43402.565277777843402.5868055556,#N/A,,,,
-,-,13,2018/10/29 13:34,7258,まちかど設置端末（地図から）,0,1031,6,1,,2018/10/29 13:39,2018/10/29 13:42,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/29 13:40,2018/10/29 13:40,2018/10/29 13:49,2018/10/29 13:49,,2018/10/29 13:34,0:03:26,0:03:26,,00,04,,,2018/10/29 13:34,2018/10/29 13:42,43402.565277777843402.5708333333,#N/A,,,,
-,-,13,2018/10/29 13:35,7259,乗客アプリ（簡単予約）,3814,918,1,1,,2018/10/29 13:38,2018/10/29 13:54,35.445857 139.647636,ホテルモントレ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/29 13:39,2018/10/29 13:39,2018/10/29 13:57,2018/10/29 13:57,,2018/10/29 13:35,0:16:30,0:16:30,,00,03,,,2018/10/29 13:35,2018/10/29 13:54,43402.565972222243402.5791666667,#N/A,,,,
-,-,13,2018/10/29 13:42,7261,まちかど設置端末（地図から）,0,1098,3,1,,2018/10/29 13:51,2018/10/29 14:24,35.443704 139.651332,ホテルメルパルク横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/29 13:49,2018/10/29 13:54,2018/10/29 14:09,2018/10/29 14:21,,2018/10/29 13:42,0:32:56,0:32:56,,02,09,,,2018/10/29 13:42,2018/10/29 14:24,43402.570833333343402.6,#N/A,,,,
-,-,13,2018/10/29 13:43,7263,乗客アプリ（地図から）,1339,345,6,1,,2018/10/29 13:45,2018/10/29 13:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/29 13:46,2018/10/29 13:46,2018/10/29 13:58,2018/10/29 14:02,,2018/10/29 13:43,0:03:42,0:03:42,,00,01,,,2018/10/29 13:43,2018/10/29 13:49,43402.571527777843402.5756944444,#N/A,,,,
-,-,13,2018/10/29 13:44,7265,乗客アプリ（地図から）,3988,1068,7,1,,2018/10/29 13:48,2018/10/29 13:56,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/10/29 13:49,2018/10/29 13:53,2018/10/29 13:59,2018/10/29 14:04,,2018/10/29 13:44,0:08:07,0:08:07,,00,04,,,2018/10/29 13:44,2018/10/29 13:56,43402.572222222243402.5805555556,#N/A,,,,
-,-,13,2018/10/29 13:44,7266,乗客アプリ（目的地から）,4327,882,7,1,,2018/10/29 13:49,2018/10/29 13:56,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/10/29 13:49,2018/10/29 13:52,2018/10/29 13:59,2018/10/29 14:03,,2018/10/29 13:44,0:06:43,0:06:43,,00,05,,,2018/10/29 13:44,2018/10/29 13:56,43402.572222222243402.5805555556,#N/A,,,,
-,-,13,2018/10/29 13:45,7267,乗客アプリ（目的地から）,1663,1048,4,2,,2018/10/29 13:50,2018/10/29 13:58,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/29 13:50,2018/10/29 13:50,2018/10/29 13:59,2018/10/29 13:58,,2018/10/29 13:45,0:07:47,0:15:34,,00,05,,,2018/10/29 13:45,2018/10/29 13:58,43402.572916666743402.5819444444,#N/A,,,,
-,-,13,2018/10/29 13:45,7268,乗客アプリ（地図から）,3989,645,7,1,,2018/10/29 13:48,2018/10/29 13:56,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/10/29 13:52,2018/10/29 13:52,2018/10/29 14:03,2018/10/29 14:03,,2018/10/29 13:45,0:08:03,0:08:03,,00,02,,,2018/10/29 13:45,2018/10/29 13:56,43402.572916666743402.5805555556,#N/A,,,,
-,-,13,2018/10/29 13:48,7269,乗客アプリ（地図から）,4302,949,3,1,,2018/10/29 13:56,2018/10/29 14:02,35.441002 139.650809,横浜元町ショッピングストリート,35.445783 139.642958,横浜情報文化センター,2018/10/29 13:57,2018/10/29 13:57,2018/10/29 14:05,2018/10/29 14:05,,2018/10/29 13:48,0:05:25,0:05:25,,00,08,,,2018/10/29 13:48,2018/10/29 14:02,43402.57543402.5847222222,#N/A,,,,
-,-,13,2018/10/29 13:50,7270,まちかど設置端末（店舗から）,0,1240,4,1,,2018/10/29 13:59,2018/10/29 14:03,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/29 13:58,2018/10/29 13:59,2018/10/29 14:05,2018/10/29 14:05,,2018/10/29 13:50,0:04:57,0:04:57,,00,08,,,2018/10/29 13:50,2018/10/29 14:03,43402.576388888943402.5854166667,#N/A,,,,
★,-,13,2018/10/29 13:53,7272,まちかど設置端末（地図から）,0,722,5,1,,2018/10/29 14:19,2018/10/29 14:26,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/29 14:23,2018/10/29 14:23,2018/10/29 14:36,2018/10/29 14:36,2018/10/29 14:23,2018/10/29 14:23,0:06:58,0:06:58,,00,00,,,2018/10/29 13:53,2018/10/29 14:26,43402.578472222243402.6013888889,#N/A,,,,
-,-,13,2018/10/29 13:56,7273,まちかど設置端末（地図から）,0,1073,1,1,,2018/10/29 14:03,2018/10/29 14:18,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/29 14:05,2018/10/29 14:05,2018/10/29 14:26,2018/10/29 14:26,,2018/10/29 13:56,0:14:22,0:14:22,,00,07,,,2018/10/29 13:56,2018/10/29 14:18,43402.580555555643402.5958333333,#N/A,,,,
-,-,13,2018/10/29 13:59,7274,乗客アプリ（目的地から）,985,525,2,1,,2018/10/29 14:03,2018/10/29 14:09,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 14:04,2018/10/29 14:06,2018/10/29 14:13,2018/10/29 14:15,,2018/10/29 13:59,0:05:25,0:05:25,,00,03,,,2018/10/29 13:59,2018/10/29 14:09,43402.582638888943402.5895833333,#N/A,,,,
★,☆,13,2018/10/29 12:53,7244,まちかど設置端末（店舗から）,0,1025,4,2,2018/10/29 12:55,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/29 13:22,,2018/10/29 13:29,,2018/10/29 13:22,2018/10/29 13:22,0:00:00,0:00:00,,00,00,,,2018/10/29 12:53,1900/1/0 0:00,43402.53680555560,#N/A,,,,
★,☆,13,2018/10/29 13:17,7249,乗客アプリ（目的地から）,3814,754,4,1,2018/10/29 13:18,,,35.445857 139.647636,ホテルモントレ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/29 13:47,,2018/10/29 14:10,,2018/10/29 13:47,2018/10/29 13:47,0:00:00,0:00:00,,00,00,,,2018/10/29 13:17,1900/1/0 0:00,43402.55347222220,#N/A,,,,
-,☆,13,2018/10/29 13:42,7262,乗客アプリ（目的地から）,1663,573,3,1,2018/10/29 13:45,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/29 13:45,,2018/10/29 13:59,,,2018/10/29 13:42,0:00:00,0:00:00,,00,02,,,2018/10/29 13:42,1900/1/0 0:00,43402.57083333330,#N/A,,,,
-,☆,13,2018/10/29 13:44,7264,乗客アプリ（地図から）,3989,1120,6,1,2018/10/29 13:44,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/10/29 13:54,,2018/10/29 14:13,,,2018/10/29 13:44,0:00:00,0:00:00,,00,10,,,2018/10/29 13:44,1900/1/0 0:00,43402.57222222220,#N/A,,,,
-,☆,13,2018/10/29 13:52,7271,まちかど設置端末（店舗から）,0,555,4,1,2018/10/29 13:53,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/29 13:58,,2018/10/29 14:10,,,2018/10/29 13:52,0:00:00,0:00:00,,00,06,,,2018/10/29 13:52,1900/1/0 0:00,43402.57777777780,#N/A,,,,
-,-,14,2018/10/29 14:01,7275,まちかど設置端末（店舗から）,0,961,2,2,,2018/10/29 14:03,2018/10/29 14:09,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 14:05,2018/10/29 14:05,2018/10/29 14:16,2018/10/29 14:16,,2018/10/29 14:01,0:05:40,0:11:20,502,00,02,05,05,2018/10/29 14:01,2018/10/29 14:09,43402.584027777843402.5895833333,#N/A,,,,
-,-,14,2018/10/29 14:01,7276,乗客アプリ（簡単予約）,1121,592,3,1,,2018/10/29 14:07,2018/10/29 14:28,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/29 14:09,2018/10/29 14:09,2018/10/29 14:28,2018/10/29 14:28,,2018/10/29 14:01,0:20:57,0:20:57,,00,06,,,2018/10/29 14:01,2018/10/29 14:28,43402.584027777843402.6027777778,#N/A,,,,
-,-,14,2018/10/29 14:08,7278,乗客アプリ（地図から）,2092,1228,7,1,,2018/10/29 14:11,2018/10/29 14:20,35.453715 139.638133,横浜ワールドポーターズ,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/29 14:13,2018/10/29 14:13,2018/10/29 14:22,2018/10/29 14:27,,2018/10/29 14:08,0:08:49,0:08:49,,00,03,,,2018/10/29 14:08,2018/10/29 14:20,43402.588888888943402.5972222222,#N/A,,,,
-,-,14,2018/10/29 14:08,7279,乗客アプリ（地図から）,1841,1185,6,1,,2018/10/29 14:19,2018/10/29 14:35,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/29 14:13,2018/10/29 14:17,2018/10/29 14:29,2018/10/29 14:39,,2018/10/29 14:08,0:16:17,0:16:17,,06,10,,,2018/10/29 14:08,2018/10/29 14:35,43402.588888888943402.6076388889,#N/A,,,,
-,-,14,2018/10/29 14:08,7280,乗客アプリ（地図から）,1751,674,6,1,,2018/10/29 14:16,2018/10/29 14:29,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/29 14:14,2018/10/29 14:14,2018/10/29 14:30,2018/10/29 14:30,,2018/10/29 14:08,0:12:25,0:12:25,,02,07,,,2018/10/29 14:08,2018/10/29 14:29,43402.588888888943402.6034722222,肯定的,,,,
-,-,14,2018/10/29 14:12,7281,乗客アプリ（目的地から）,1742,556,7,1,,2018/10/29 14:15,2018/10/29 14:45,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/29 14:20,2018/10/29 14:20,2018/10/29 14:46,2018/10/29 14:50,,2018/10/29 14:12,0:29:58,0:29:58,,00,03,,,2018/10/29 14:12,2018/10/29 14:45,43402.591666666743402.6145833333,#N/A,,,,
-,-,14,2018/10/29 14:13,7282,乗客アプリ（目的地から）,3945,449,7,1,,2018/10/29 14:15,2018/10/29 14:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/29 14:21,2018/10/29 14:21,2018/10/29 14:35,2018/10/29 14:35,,2018/10/29 14:13,0:17:10,0:17:10,,00,02,,,2018/10/29 14:13,2018/10/29 14:32,43402.592361111143402.6055555556,#N/A,,,,
-,-,14,2018/10/29 14:15,7284,乗客アプリ（目的地から）,1663,1201,9,2,,2018/10/29 14:17,2018/10/29 14:23,35.447541 139.644914,シルク博物館,35.453715 139.638133,横浜ワールドポーターズ,2018/10/29 14:17,2018/10/29 14:17,2018/10/29 14:29,2018/10/29 14:29,,2018/10/29 14:15,0:05:51,0:11:42,,00,02,,,2018/10/29 14:15,2018/10/29 14:23,43402.5937543402.5993055556,#N/A,,,,
-,-,14,2018/10/29 14:16,7285,まちかど設置端末（店舗から）,0,1221,8,2,,2018/10/29 14:19,2018/10/29 14:28,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/29 14:20,2018/10/29 14:20,2018/10/29 14:34,2018/10/29 14:34,,2018/10/29 14:16,0:08:43,0:17:26,,00,03,,,2018/10/29 14:16,2018/10/29 14:28,43402.594444444443402.6027777778,#N/A,,,,
-,-,14,2018/10/29 14:21,7286,まちかど設置端末（店舗から）,0,1250,4,2,,2018/10/29 14:27,2018/10/29 14:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/29 14:27,2018/10/29 14:27,2018/10/29 14:44,2018/10/29 14:49,,2018/10/29 14:21,0:10:40,0:21:20,,00,05,,,2018/10/29 14:21,2018/10/29 14:37,43402.597916666743402.6090277778,#N/A,,,,
-,-,14,2018/10/29 14:22,7287,まちかど設置端末（地図から）,0,716,7,1,,2018/10/29 14:28,2018/10/29 14:39,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/29 14:30,2018/10/29 14:30,2018/10/29 14:49,2018/10/29 14:49,,2018/10/29 14:22,0:11:02,0:11:02,,00,05,,,2018/10/29 14:22,2018/10/29 14:39,43402.598611111143402.6104166667,#N/A,,,,
-,-,14,2018/10/29 14:23,7288,まちかど設置端末（地図から）,0,782,5,4,,2018/10/29 14:30,2018/10/29 14:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 14:33,2018/10/29 14:33,2018/10/29 14:45,2018/10/29 14:45,,2018/10/29 14:23,0:06:20,0:25:20,,00,06,,,2018/10/29 14:23,2018/10/29 14:36,43402.599305555643402.6083333333,#N/A,,,,
-,-,14,2018/10/29 14:25,7289,まちかど設置端末（店舗から）,0,303,9,2,,2018/10/29 14:33,2018/10/29 14:41,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/29 14:33,2018/10/29 14:33,2018/10/29 14:43,2018/10/29 14:43,,2018/10/29 14:25,0:07:29,0:14:58,,00,07,,,2018/10/29 14:25,2018/10/29 14:41,43402.600694444443402.6118055556,#N/A,,,,
★,-,14,2018/10/29 14:25,7290,乗客アプリ（地図から）,4073,336,10,1,,2018/10/29 15:27,2018/10/29 15:33,35.447546 139.64358,横浜開港資料館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 15:25,2018/10/29 15:27,2018/10/29 15:35,2018/10/29 15:38,2018/10/29 15:25,2018/10/29 15:25,0:06:09,0:06:09,,01,01,,,2018/10/29 14:25,2018/10/29 15:33,43402.600694444443402.6479166667,#N/A,,,,
-,-,14,2018/10/29 14:26,7291,乗客アプリ（地図から）,2314,839,8,1,,2018/10/29 14:34,2018/10/29 15:03,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/10/29 14:34,2018/10/29 14:34,2018/10/29 14:53,2018/10/29 15:09,,2018/10/29 14:26,0:28:37,0:28:37,,00,08,,,2018/10/29 14:26,2018/10/29 15:03,43402.601388888943402.6270833333,#N/A,,,,
-,-,14,2018/10/29 14:27,7292,まちかど設置端末（店舗から）,0,1008,4,1,,2018/10/29 14:34,2018/10/29 14:43,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 14:39,2018/10/29 14:39,2018/10/29 14:58,2018/10/29 14:58,,2018/10/29 14:27,0:09:06,0:09:06,,00,06,,,2018/10/29 14:27,2018/10/29 14:43,43402.602083333343402.6131944444,#N/A,,,,
-,-,14,2018/10/29 14:30,7293,まちかど設置端末（店舗から）,0,897,8,4,,2018/10/29 14:38,2018/10/29 14:44,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/29 14:41,2018/10/29 14:41,2018/10/29 14:54,2018/10/29 14:54,,2018/10/29 14:30,0:05:31,0:22:04,,00,08,,,2018/10/29 14:30,2018/10/29 14:44,43402.604166666743402.6138888889,#N/A,,,,
-,-,14,2018/10/29 14:32,7294,まちかど設置端末（店舗から）,0,796,3,2,,2018/10/29 14:36,2018/10/29 14:40,35.452963 139.642093,横浜赤レンガ倉庫,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/29 14:40,2018/10/29 14:40,2018/10/29 14:53,2018/10/29 14:53,,2018/10/29 14:32,0:04:27,0:08:54,,00,04,,,2018/10/29 14:32,2018/10/29 14:40,43402.605555555643402.6111111111,#N/A,,,,
-,-,14,2018/10/29 14:37,7296,乗客アプリ（目的地から）,1334,1140,10,1,,2018/10/29 14:44,2018/10/29 14:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/29 14:45,2018/10/29 14:48,2018/10/29 15:01,2018/10/29 15:06,,2018/10/29 14:37,0:12:02,0:12:02,,00,07,,,2018/10/29 14:37,2018/10/29 14:56,43402.609027777843402.6222222222,#N/A,,,,
-,-,14,2018/10/29 14:39,7297,まちかど設置端末（店舗から）,0,1123,10,2,,2018/10/29 14:43,2018/10/29 14:49,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/29 14:45,2018/10/29 14:45,2018/10/29 14:53,2018/10/29 14:53,,2018/10/29 14:39,0:06:00,0:12:00,,00,04,,,2018/10/29 14:39,2018/10/29 14:49,43402.610416666743402.6173611111,#N/A,,,,
-,-,14,2018/10/29 14:41,7298,乗客アプリ（目的地から）,4034,676,8,4,,2018/10/29 14:49,2018/10/29 15:10,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/29 14:51,2018/10/29 14:51,2018/10/29 15:13,2018/10/29 15:13,,2018/10/29 14:41,0:21:18,1:25:12,,00,07,,,2018/10/29 14:41,2018/10/29 15:10,43402.611805555643402.6319444444,肯定的,,,,
